doi,score,n_components,parameter_completeness,verified_mes,has_abstract,citation_strength,year_recency
10.1039/c4ra03082f,0.6483,5,0.250,1,1,0.453,0.538
10.3389/fmicb.2023.1189468,0.4996,5,0.375,0,1,0.239,0.885
10.3390/s24030905,0.7085,5,0.500,1,1,0.119,0.923
10.3390/molecules28176197,0.5119,5,0.500,0,1,0.175,0.885
10.20944/preprints202309.2159.v1,0.6126,4,0.375,1,1,0.075,
10.5772/intechopen.1004001,0.6346,5,0.250,1,1,0.000,0.923
10.3390/en14206806,0.6636,5,0.250,1,1,0.260,0.808
10.21203/rs.3.rs-3513100/v1,0.3125,4,0.250,0,1,0.000,
10.3390/chemosensors8010020,0.6027,5,0.125,1,1,0.119,0.769
10.5194/sed-5-365-2013,0.3001,4,0.125,0,1,0.075,
10.33263/lianbs134.173,0.6247,5,0.125,1,1,0.075,0.923
10.21203/rs.2.20986/v1,0.2500,4,0.000,0,1,0.000,
10.33263/briac133.275,0.5692,5,0.000,1,1,0.000,0.846
10.37256/aecm.4220233336,0.2500,4,0.000,0,1,0.000,
10.3390/nano13222949,0.6942,5,0.375,1,1,0.211,0.885
10.47191/ijcsrr/v4-i4-08,0.3865,5,0.125,0,1,0.000,0.808
10.20944/preprints202002.0157.v1,0.5923,4,0.250,1,1,0.119,
10.21203/rs.3.rs-164348/v1,0.2500,4,0.000,0,1,0.000,
10.54097/ijbls.v2i3.8660,0.6269,5,0.250,1,1,0.000,0.885
10.37256/aecm.11202075,0.3565,4,0.125,0,1,0.301,
10.3390/membranes12020126,0.6593,5,0.375,1,1,0.075,0.846
10.3390/fermentation10010034,0.7290,5,0.500,1,1,0.260,0.885
10.3390/coatings13040790,0.6820,5,0.375,1,1,0.151,0.885
10.1186/s40168-023-01634-7,0.4540,5,0.125,0,1,0.260,0.885
10.14447/jnmes.v16i3.21,0.6702,5,0.625,1,1,0.226,0.500
10.1039/d1se90084f,0.4093,5,0.125,0,1,0.075,0.846
10.1039/d3ta01265d,0.6582,4,0.250,1,1,0.383,
10.37256/aecm.6120257030,0.3923,5,0.000,0,1,0.000,0.962
10.3390/electricity4020012,0.4658,5,0.250,0,1,0.195,0.885
10.3390/su151612276,0.7258,5,0.625,1,1,0.119,0.885
10.35940/ijrte.b1219.0982s1119,0.4112,5,0.250,0,1,0.075,0.731
10.1039/d4se90040e,0.3846,5,0.000,0,1,0.000,0.923
10.1039/d4ee02262a,0.4485,5,0.125,0,1,0.195,0.923
10.3329/jce.v28i1.18105,0.3815,5,0.250,0,1,0.119,0.538
10.4028/www.scientific.net/amr.1130.648,0.6142,5,0.375,1,1,0.119,0.577
10.5772/intechopen.1009234,0.5923,5,0.000,1,1,0.000,0.962
10.1093/obo/9780199846733-0242,0.4173,5,0.125,0,1,0.000,0.962
10.13052/dgaej2156-3306.1445,0.2250,5,0.125,0,1,0.000,0.000
10.1039/d0se01200a,0.6578,5,0.250,1,1,0.270,0.769
10.1186/s12934-023-02220-0,0.4692,5,0.250,0,1,0.211,0.885
10.5194/dwesd-5-67-2012,0.3125,4,0.250,0,1,0.000,
10.1039/c9ew00867e,0.6666,5,0.250,1,1,0.314,0.769
10.3390/electricity3010002,0.4292,5,0.125,0,1,0.175,0.846
10.3390/electricity3040025,0.4615,5,0.250,0,1,0.211,0.846
10.3390/microorganisms11112695,0.6670,5,0.375,1,1,0.075,0.885
10.3390/pr8010011,0.7311,5,0.750,1,1,0.175,0.731
10.4271/j2615_201110,0.2500,4,0.000,0,1,0.000,
10.3390/mi13111953,0.6792,5,0.375,1,1,0.175,0.846
10.1039/d0ra06245f,0.3788,5,0.125,0,1,0.000,0.769
10.15243/jdmlm.2025.124.8015,0.7173,5,0.625,1,1,0.000,0.962
10.3390/environments9070080,0.6292,5,0.125,1,1,0.175,0.846
10.4271/j2572_202402,0.2500,4,0.000,0,1,0.000,
10.1038/s41598-019-49610-2,0.5841,4,0.125,1,1,0.211,
10.3390/nano12081316,0.6419,5,0.125,1,1,0.239,0.846
10.4271/j2990/1_201606,0.2500,4,0.000,0,1,0.000,
10.62400/jbs.v6i1.7781,0.6170,5,0.125,1,1,0.075,0.885
10.3389/fmicb.2016.00530,0.5958,5,0.125,1,1,0.239,0.615
10.1101/2024.11.25.625267,0.3125,4,0.250,0,1,0.000,
10.11591/ijpeds.v9.i3.pp979-986,0.2336,5,0.250,0,0,0.226,0.692
10.21203/rs.3.rs-2401313/v1,0.6126,4,0.375,1,1,0.075,
10.1039/c1ra00839k,0.5052,5,0.375,1,0,0.690,0.462
10.21203/rs.3.rs-2406705/v1,0.0625,4,0.250,0,0,0.000,
10.31857/s0424857023090104,0.2813,4,0.125,0,1,0.000,
10.21203/rs.3.rs-26142/v1,0.0813,4,0.250,0,0,0.075,
10.1264/jsme2.me21007,0.2981,5,0.375,0,0,0.308,0.808
10.21203/rs.3.rs-2346911/v1,0.0813,4,0.250,0,0,0.075,
10.1109/access.2021.3101496,0.5111,5,0.375,1,0,0.373,0.808
10.20944/preprints202505.0141.v1,0.3438,4,0.375,0,1,0.000,
10.21203/rs.3.rs-3097648/v1,0.1153,4,0.250,0,0,0.211,
10.1007/s12155-024-10768-x,0.4897,5,0.375,1,0,0.151,0.923
10.3390/catal11020263,0.6938,5,0.375,1,1,0.287,0.808
10.4014/jmb.2508.08004,0.3125,4,0.250,1,0,0.000,
10.1002/celc.201402093,0.4761,4,0.375,1,0,0.529,
10.1021/acs.est.1c07023.s002,0.1250,3,0.375,0,0,,
10.1038/s44264-024-00033-1,0.2585,5,0.250,0,0,0.119,0.923
10.1264/jsme2.me13140,0.2466,5,0.375,0,0,0.320,0.538
10.21248/gups.65199,0.3438,4,0.375,0,1,0.000,
10.1039/d0ma00954g,0.0957,4,0.000,0,0,0.383,
10.1109/tmc.2021.3120050,0.2619,5,0.250,0,0,0.175,0.885
10.1007/s11227-024-05946-9,0.3184,5,0.375,0,0,0.294,0.923
10.48060/tghn.152,0.4423,5,0.250,0,1,0.000,0.962
10.1039/d1ma00354b,0.2844,4,0.375,0,0,0.763,
10.58837/chula.the.2016.1372,0.5000,4,0.000,1,1,0.000,
10.21203/rs.3.rs-1070886/v1,0.0923,4,0.250,0,0,0.119,
10.1186/s12866-021-02156-8,0.2573,5,0.125,0,0,0.354,0.808
10.1109/access.2019.2934122,0.1797,4,0.250,0,0,0.469,
10.3389/fpls.2016.00534,0.2708,5,0.250,0,0,0.489,0.615
10.5194/bgd-11-1479-2014,0.3001,4,0.125,0,1,0.075,
10.12688/f1000research.164633.1,0.3923,5,0.000,0,1,0.000,0.962
10.3390/microorganisms2040140,0.3926,5,0.250,0,1,0.175,0.538
10.5194/egusphere-egu25-1109,0.2500,4,0.000,0,1,0.000,
10.26434/chemrxiv.13275005.v1,0.5313,4,0.125,1,1,0.000,
10.31857/s0026365624040096,0.6596,5,0.375,1,1,0.000,0.923
10.3390/microorganisms1010001,0.3189,4,0.125,0,1,0.151,
10.1101/2024.03.16.585328,0.5000,4,0.000,1,1,0.000,
10.4028/www.scientific.net/ast.61.180,0.3166,5,0.125,0,1,0.151,0.308
10.5821/dissertation-2117-95809,0.2500,4,0.000,0,1,0.000,
10.1039/c7se00034k,0.6553,5,0.250,1,1,0.373,0.654
10.20944/preprints202306.0976.v1,0.5813,4,0.250,1,1,0.075,
10.31413/nativa.v4i3.3306,0.6231,5,0.500,1,1,0.000,0.615
10.3390/app8030438,0.6737,5,0.375,1,1,0.301,0.692
10.31579/2637-8914/233,0.3846,5,0.000,0,1,0.000,0.923
10.3390/w11030507,0.5314,5,0.625,0,1,0.301,0.731
10.3390/w14203296,0.4493,5,0.250,0,1,0.151,0.846
10.3390/su11195490,0.7523,5,0.625,1,1,0.406,0.731
10.35208/ert.788183,0.6339,5,0.250,1,1,0.151,0.769
10.3390/w13030295,0.6743,5,0.250,1,1,0.314,0.808
10.1039/d1re00166c,0.6843,5,0.375,1,1,0.239,0.808
10.3389/fceng.2022.832505,0.6792,5,0.375,1,1,0.175,0.846
10.4491/eer.2019.405,0.7060,5,0.375,1,1,0.386,0.769
10.3390/su17114758,0.7423,5,0.750,1,1,0.000,0.962
10.3390/pr8050583,0.6784,5,0.250,1,1,0.373,0.769
10.3390/en15010272,0.7016,5,0.375,1,1,0.325,0.808
10.3389/fbioe.2020.609446,0.7288,5,0.625,1,1,0.250,0.769
10.36948/ijfmr.2025.v07i02.43551,0.6673,5,0.375,1,1,0.000,0.962
10.30955/gnc2021.00512,0.6875,4,0.750,1,1,0.000,
10.3390/s25092655,0.4423,5,0.250,0,1,0.000,0.962
10.54097/2matv761,0.6173,5,0.125,1,1,0.000,0.962
10.1039/c5ra05545h,0.6444,5,0.250,1,1,0.395,0.577
10.3390/w11020217,0.7155,5,0.375,1,1,0.472,0.731
10.3390/pr11041157,0.7221,5,0.500,1,1,0.226,0.885
10.53555/ecb.v11:i9.17764,0.4192,5,0.250,1,0,0.000,0.846
10.3390/nanomanufacturing5010003,0.6912,5,0.375,1,1,0.119,0.962
10.3390/act7030050,0.4234,5,0.250,0,1,0.175,0.692
10.3389/fmicb.2022.1084530,0.4442,5,0.125,0,1,0.250,0.846
10.3390/en11102577,0.6546,5,0.250,1,1,0.331,0.692
10.4172/2155-6210.1000231,0.3903,5,0.125,1,0,0.211,0.615
10.3389/fmicb.2024.1448685,0.4548,5,0.125,0,1,0.226,0.923
10.4172/2169-0022.1000275,0.3782,5,0.125,1,0,0.151,0.615
10.21767/2470-9867.100008,0.3955,5,0.250,1,0,0.151,0.577
10.3390/catal11020278,0.6618,5,0.125,1,1,0.376,0.808
10.3791/67204,0.4647,5,0.250,1,0,0.151,0.923
10.26434/chemrxiv-2022-dhj14,0.5313,4,0.125,1,1,0.000,
10.1101/2021.12.02.470874,0.3125,4,0.250,0,1,0.000,
10.2139/ssrn.3989547,0.0000,4,0.000,0,0,0.000,
10.3126/hijost.v1i0.25820,0.4208,5,0.375,0,1,0.075,0.654
10.20998/2519-4461.2021.3.16,0.3615,5,0.000,0,1,0.000,0.808
10.32920/22732058.v1,0.3125,4,0.250,0,1,0.000,
10.1038/s41598-017-09841-7,0.6964,5,0.375,1,1,0.453,0.654
10.3390/nano12234335,0.6894,5,0.375,1,1,0.226,0.846
10.21203/rs.3.rs-5021365/v1,0.2500,4,0.000,0,1,0.000,
10.21203/rs.2.20924/v1,0.3313,4,0.250,0,1,0.075,
10.1038/s41545-020-0069-3,0.7216,5,0.250,1,1,0.589,0.769
10.4028/www.scientific.net/ssp.262.16,0.6296,5,0.375,1,1,0.119,0.654
10.30955/gnc2019.00488,0.6751,4,0.625,1,1,0.075,
10.1101/2021.04.05.438506,0.2813,4,0.125,0,1,0.000,
10.1002/0471238961.1309031803152005.a01,0.3423,4,0.250,0,1,0.119,
10.58837/chula.the.2017.99,0.5313,4,0.125,1,1,0.000,
10.1038/srep25223,0.6971,4,0.375,1,1,0.413,
10.3389/fchem.2022.1002038,0.6882,5,0.250,1,1,0.345,0.846
10.3390/microorganisms12030608,0.6446,5,0.125,1,1,0.175,0.923
10.54097/hset.v26i.3699,0.3692,5,0.000,0,1,0.000,0.846
10.30955/gnc2023.00466,0.7188,4,0.875,1,1,0.000,
10.3390/fermentation11010040,0.6724,5,0.250,1,1,0.151,0.962
10.15698/mic2018.01.610,0.1873,5,0.125,0,0,0.119,0.692
10.3390/molecules27185989,0.4530,5,0.125,0,1,0.294,0.846
10.1039/c4ra11399c,0.4499,5,0.250,0,1,0.423,0.577
10.36948/ijfmr.2023.v05i04.5618,0.4019,5,0.125,0,1,0.000,0.885
10.3390/nano5020906,0.4542,5,0.125,0,1,0.569,0.577
10.3390/genes10110902,0.3880,4,0.125,0,1,0.427,
10.21203/rs.3.rs-3705307/v1,0.2500,4,0.000,0,1,0.000,
10.3762/bjnano.7.27,0.6208,5,0.250,1,1,0.239,0.615
10.20944/preprints202410.0990.v1,0.3125,4,0.250,0,1,0.000,
10.1038/s41467-020-19369-6,0.2860,5,0.125,0,0,0.536,0.769
10.7324/rjc.2018.1111981,0.2234,5,0.250,0,0,0.175,0.692
10.11594/jaab.03.02.01,0.5942,5,0.125,1,1,0.000,0.846
10.3390/en3030462,0.3996,5,0.125,0,1,0.489,0.385
10.5194/bgd-9-16933-2012,0.3626,4,0.375,0,1,0.075,
10.1101/2020.11.11.377697,0.3626,4,0.375,0,1,0.075,
10.5194/bgd-12-13819-2015,0.3341,4,0.125,0,1,0.211,
10.3389/fmicb.2025.1585585,0.0625,4,0.250,0,0,0.000,
10.54254/2753-8818/58/20241361,0.4596,5,0.375,0,1,0.000,0.923
10.5194/egusphere-egu21-693,0.3125,4,0.250,0,1,0.000,
10.1039/c7ew00110j,0.6553,5,0.250,1,1,0.373,0.654
10.3390/s23167065,0.7019,5,0.375,1,1,0.250,0.885
10.3390/catal12111306,0.4908,5,0.250,0,1,0.358,0.846
10.21203/rs.3.rs-874618/v1,0.3750,4,0.500,0,1,0.000,
10.21203/rs.3.rs-746142/v1,0.5938,4,0.375,1,1,0.000,
10.21203/rs.3.rs-2934705/v2,0.2813,4,0.125,0,1,0.000,
10.2139/ssrn.3980313,0.2500,4,0.000,1,0,0.000,
10.5194/egusphere-egu25-3235,0.2813,4,0.125,0,1,0.000,
10.4028/www.scientific.net/amr.441.555,0.5173,5,0.125,1,1,0.000,0.462
10.21203/rs.3.rs-6410986/v1,0.3438,4,0.375,0,1,0.000,
10.3390/microorganisms8081202,0.4754,5,0.250,0,1,0.358,0.769
10.4028/www.scientific.net/amr.900.382,0.5727,5,0.250,1,1,0.075,0.538
10.63961/2025.009,0.5923,5,0.000,1,1,0.000,0.962
10.3389/fenvs.2022.930616,0.5265,5,0.500,0,1,0.287,0.846
10.1039/c7nj00032d,0.6553,5,0.250,1,1,0.373,0.654
10.33140/aewmr.04.01.01,0.4365,5,0.375,0,1,0.000,0.808
10.15379/ijmst.v5i2.895,0.3385,5,0.000,0,1,0.000,0.692
10.2139/ssrn.4011911,0.2813,4,0.125,1,0,0.000,
10.51415/10321/917,0.3125,4,0.250,0,1,0.000,
10.20998/2519-4461.2024.5.33,0.3846,5,0.000,0,1,0.000,0.923
10.1101/2023.03.14.532570,0.5611,4,0.125,1,1,0.119,
10.3390/w12010213,0.4519,4,0.500,0,1,0.308,
10.3390/catal13071107,0.6320,5,0.125,1,1,0.151,0.885
10.3390/nano11113088,0.6563,4,0.375,1,1,0.250,
10.35208/ert.785556,0.6277,5,0.250,1,1,0.119,0.769
10.22445/avsp.v6i1.13896,0.2813,4,0.125,0,1,0.000,
10.4028/www.scientific.net/amr.838-841.2751,0.5989,5,0.375,1,1,0.119,0.500
10.22153/kej.2022.08.003,0.6192,5,0.250,1,1,0.000,0.846
10.21203/rs.3.rs-2539136/v1,0.3501,4,0.250,0,1,0.151,
10.30651/justitia.v8i1.20447,0.4096,5,0.125,0,1,0.000,0.923
10.22541/au.168156743.35643980/v1,0.2813,4,0.125,0,1,0.000,
10.5821/dissertation-2117-96312,0.5313,4,0.125,1,1,0.000,
10.21203/rs.3.rs-1453062/v1,0.2813,4,0.125,0,1,0.000,
10.1038/s41598-024-54509-8,0.7136,5,0.375,1,1,0.270,0.923
10.4491/eer.2018.361,0.4669,5,0.250,1,0,0.354,0.731
10.4236/as.2019.103028,0.2707,5,0.250,0,0,0.373,0.731
10.58837/chula.the.2009.1642,0.2500,4,0.000,0,1,0.000,
10.1109/access.2019.2951943,0.1851,4,0.375,0,0,0.366,
10.1023/a:1025484009367,0.5924,5,0.125,1,1,0.722,0.115
10.1101/725580,0.6236,4,0.375,1,1,0.119,
10.62311/nesx/48516,0.4346,5,0.250,0,1,0.000,0.923
10.17694/bajece.334355,0.1708,5,0.125,0,0,0.075,0.654
10.24834/isbn.9789178774128,0.3125,4,0.250,0,1,0.000,
10.12681/eadd/59561,0.3125,4,0.250,0,1,0.000,
10.3390/w15244216,0.4019,5,0.125,0,1,0.000,0.885
10.32920/ryerson.14657637,0.3438,4,0.375,0,1,0.000,
10.21203/rs.3.rs-2522714/v1,0.3125,4,0.250,0,1,0.000,
10.3390/catal6040059,0.6569,5,0.375,1,1,0.294,0.615
10.3390/membranes10120377,0.4277,4,0.375,0,1,0.336,
10.3390/fermentation10090480,0.3111,4,0.125,0,1,0.119,
10.4172/2157-7544.1000182,0.4348,5,0.125,1,0,0.395,0.654
10.3390/biology12121507,0.4420,5,0.250,0,1,0.075,0.885
10.4028/www.scientific.net/amr.20-21.197,0.5189,5,0.250,1,1,0.075,0.269
10.3390/cli10100153,0.4593,5,0.375,0,1,0.075,0.846
10.3389/fenrg.2018.00007,0.5036,5,0.250,1,0,0.576,0.692
10.1371/journal.pone.0113379,0.4539,5,0.250,1,0,0.481,0.538
10.1039/c8ra10110h,0.6163,5,0.125,1,1,0.226,0.731
10.3390/su14031075,0.5309,5,0.375,0,1,0.433,0.846
10.3390/ijerph20126140,0.6534,4,0.375,1,1,0.239,
10.32920/25412722.v1,0.3438,4,0.375,0,1,0.000,
10.2139/ssrn.4088094,0.2500,4,0.000,1,0,0.000,
10.20944/preprints202405.1873.v1,0.2500,4,0.000,0,1,0.000,
10.3390/su13169214,0.4516,5,0.375,0,1,0.075,0.808
10.12681/eadd/52229,0.2813,4,0.125,0,1,0.000,
10.21203/rs.3.rs-296577/v1,0.5938,4,0.375,1,1,0.000,
10.24294/nrcr.v1i1.242,0.6400,5,0.125,1,1,0.383,0.692
10.32693/bomg.31.1.2016.343,0.3808,5,0.250,0,1,0.000,0.654
10.34248/bsengineering.1704013,0.3923,5,0.000,0,1,0.000,0.962
10.1039/c5ra07080e,0.5977,5,0.125,1,1,0.287,0.577
10.16966/2381-5299.179,0.4593,5,0.375,0,1,0.075,0.846
10.37256/aecm.4220233116,0.4019,5,0.125,0,1,0.000,0.885
10.21203/rs.3.rs-6086113/v1,0.3438,4,0.375,0,1,0.000,
10.3389/fmicb.2025.1534446,0.7412,5,0.625,1,1,0.119,0.962
10.1039/c6ra19603a,0.4333,5,0.250,0,1,0.301,0.615
10.5821/dissertation-2117-113015,0.3438,4,0.375,0,1,0.000,
10.18122/td/1896/boisestate,0.3423,4,0.250,0,1,0.119,
10.2139/ssrn.4168566,0.0000,4,0.000,0,0,0.000,
10.5194/egusphere-egu24-5410,0.3125,4,0.250,0,1,0.000,
10.3390/wevj4040677,0.3519,5,0.125,0,1,0.250,0.385
10.12794/metadc103306,0.3125,4,0.250,0,1,0.000,
10.1039/c7ra05690g,0.4704,5,0.250,0,1,0.448,0.654
10.1149/1945-7111/ab9e39,0.6916,5,0.375,1,1,0.314,0.769
10.12681/eadd/52583,0.2813,4,0.125,0,1,0.000,
10.3390/antiox10060844,0.6755,5,0.250,1,1,0.320,0.808
10.3389/fbioe.2021.786416,0.7083,5,0.250,1,1,0.484,0.808
10.2139/ssrn.3870270,0.3189,4,0.125,1,0,0.151,
10.5821/dissertation-2117-342105,0.3736,4,0.375,0,1,0.119,
10.3389/fmicb.2016.01776,0.4517,5,0.125,1,0,0.518,0.615
10.3389/fmicb.2018.02633,0.4509,5,0.125,1,0,0.437,0.692
10.4028/www.scientific.net/msf.21.179,0.0000,5,0.000,0,0,0.000,0.000
10.1038/srep21867,0.7182,5,0.500,1,1,0.476,0.615
10.4028/www.scientific.net/amr.838-841.2461,0.5651,5,0.250,1,1,0.075,0.500
10.5463/thesis.65,0.2813,4,0.125,0,1,0.000,
10.3390/membranes12111041,0.6581,5,0.250,1,1,0.195,0.846
10.5194/egusphere-egu25-11594,0.2813,4,0.125,0,1,0.000,
10.3390/microorganisms11010079,0.6181,5,0.125,1,1,0.119,0.846
10.11591/ehs.v2i1.pp30-39,0.4335,5,0.125,0,1,0.119,0.923
10.1039/c5ee00866b,0.6912,5,0.250,1,1,0.629,0.577
10.21203/rs.3.rs-6402806/v1,0.2813,4,0.125,0,1,0.000,
10.1101/2022.06.21.496957,0.5000,4,0.000,1,1,0.000,
10.3389/fmicb.2022.913311,0.7033,5,0.250,1,1,0.420,0.846
10.54097/21b5jn25,0.4747,5,0.375,0,1,0.075,0.923
10.1038/s41598-017-14200-7,0.6932,4,0.375,1,1,0.398,
10.5147/ajms.v0i0.217,0.4089,5,0.125,0,1,0.151,0.769
10.3390/polym15204111,0.4721,5,0.250,0,1,0.226,0.885
10.1038/s41598-021-96024-0,0.4593,5,0.250,0,1,0.239,0.808
10.3389/fmicb.2022.959211,0.6865,5,0.375,1,1,0.211,0.846
10.37256/amtt.3120221238,0.4093,5,0.125,0,1,0.075,0.846
10.1128/aamcol.jun.2023,0.4019,5,0.125,0,1,0.000,0.885
10.26685/urncst.261,0.6115,5,0.250,1,1,0.000,0.808
10.1093/obo/9780199363445-0109,0.3962,5,0.250,0,1,0.000,0.731
10.5194/biofilms9-126,0.5313,4,0.125,1,1,0.000,
10.3389/fbioe.2019.00060,0.4649,5,0.125,1,0,0.469,0.731
10.46729/ijstm.v1i1.7,0.4277,5,0.250,0,1,0.119,0.769
10.55003/cast.2022.03.23.014,0.4343,5,0.250,0,1,0.075,0.846
10.5194/egusphere-egu22-7699,0.3438,4,0.375,0,1,0.000,
10.36227/techrxiv.11845068.v1,0.2500,4,0.000,0,1,0.000,
10.1039/c5ra10869a,0.4443,5,0.375,0,1,0.270,0.577
10.1093/obo/9780199363445-0057,0.4403,5,0.375,0,1,0.211,0.615
10.20944/preprints202505.1068.v1,0.2813,4,0.125,0,1,0.000,
10.20944/preprints202506.1910.v1,0.2500,4,0.000,0,1,0.000,
10.55121/nefm.v2i2.107,0.4420,5,0.250,0,1,0.075,0.885
10.35940/ijrte.d1144.1284s219,0.3462,5,0.000,0,1,0.000,0.731
10.31258/ijeepse.7.3.175-189,0.4346,5,0.250,0,1,0.000,0.923
10.22541/au.167303802.22090137/v1,0.3313,4,0.250,0,1,0.075,
10.3390/polym14040845,0.7862,5,0.625,1,1,0.460,0.846
10.55640/ijre-02-09-01,0.3942,5,0.125,0,1,0.000,0.846
10.20944/preprints202504.0630.v1,0.5625,4,0.250,1,1,0.000,
10.1039/c5ta00458f,0.6645,5,0.250,1,1,0.496,0.577
10.3390/microorganisms13081720,0.6173,5,0.125,1,1,0.000,0.962
10.18186/thermal.734719,0.4388,5,0.250,0,1,0.175,0.769
10.1002/9781119951438.eibc2393,0.4580,5,0.500,0,1,0.175,0.615
10.29017/scog.41.3.333,0.4689,5,0.500,0,1,0.075,0.769
10.15282/jceib.v4i1.3881,0.6535,5,0.500,1,1,0.075,0.692
10.33140/jscr.03.02.4,0.3462,5,0.000,0,1,0.000,0.731
10.21203/rs.3.rs-3307453/v1,0.2813,4,0.125,0,1,0.000,
10.3390/s18093126,0.4946,5,0.375,0,1,0.406,0.692
10.21203/rs.3.rs-2337564/v1,0.5501,4,0.125,1,1,0.075,
10.5194/egusphere-egu23-16487,0.2813,4,0.125,0,1,0.000,
10.47176/jafm.16.03.1498,0.4170,5,0.125,0,1,0.075,0.885
10.20944/preprints202505.1126.v1,0.2813,4,0.125,0,1,0.000,
10.32571/ijct.972050,0.4115,5,0.250,0,1,0.000,0.808
10.3390/en17225646,0.4769,5,0.250,0,1,0.211,0.923
10.3390/electricity3010004,0.3692,5,0.000,0,1,0.000,0.846
10.21203/rs.3.rs-6911220/v1,0.2500,4,0.000,0,1,0.000,
10.12775/eq.2020.005,0.4163,5,0.125,1,0,0.226,0.731
10.1007/s42452-024-05681-z,0.6886,5,0.250,1,1,0.270,0.923
10.3390/commodities3030016,0.5048,5,0.375,0,1,0.226,0.923
10.17762/pae.v58i1.1496,0.3865,5,0.125,0,1,0.000,0.808
10.58837/chula.the.2013.2049,0.2813,4,0.125,0,1,0.000,
10.1039/c6ee02801b,0.6498,5,0.125,1,1,0.470,0.654
10.32388/bb0sds.2,0.2500,4,0.000,0,1,0.000,
10.1038/s41598-017-12503-3,0.4907,5,0.375,0,1,0.425,0.654
10.5772/intechopen.109407,0.4670,5,0.375,0,1,0.075,0.885
10.17816/2074-0530-68089,0.5500,5,0.250,1,1,0.000,0.500
10.29228/eng.pers.76380,0.4446,5,0.125,0,1,0.175,0.923
10.51415/10321/2890,0.4063,4,0.625,0,1,0.000,
10.3390/en13246596,0.6358,4,0.125,1,1,0.418,
10.21203/rs.3.rs-5400170/v1,0.3125,4,0.250,0,1,0.000,
10.32920/22732061.v1,0.2813,4,0.125,0,1,0.000,
10.1038/srep38690,0.7120,5,0.500,1,1,0.445,0.615
10.32920/ryerson.14648334.v1,0.6563,4,0.625,1,1,0.000,
10.54254/2753-8818/2025.au24443,0.5938,4,0.375,1,1,0.000,
10.3390/c2020015,0.7152,5,0.625,1,1,0.336,0.615
10.32964/tj14.6.405,0.3404,5,0.125,0,1,0.000,0.577
10.64252/rbdghc75,0.4423,5,0.250,0,1,0.000,0.962
10.3390/bioengineering12060616,0.6423,5,0.250,1,1,0.000,0.962
10.31142/ijtsrd23352,0.2688,4,0.000,1,0,0.075,
10.3390/app9061056,0.7343,5,0.500,1,1,0.441,0.731
10.58837/chula.the.2011.2265,0.3125,4,0.250,0,1,0.000,
10.1101/2020.05.28.120956,0.2813,4,0.125,0,1,0.000,
10.21203/rs.3.rs-4567876/v1,0.3438,4,0.375,0,1,0.000,
10.3389/fenrg.2022.756900,0.6743,5,0.375,1,1,0.151,0.846
10.3390/biotech11040044,0.7207,5,0.250,1,1,0.507,0.846
10.48175/ijarsct-13150,0.3313,4,0.250,0,1,0.075,
10.58837/chula.the.2014.1433,0.2813,4,0.125,0,1,0.000,
10.18686/cest328,0.6173,5,0.125,1,1,0.000,0.962
10.1590/1517-7076-rmat-2025-0239,0.6423,5,0.250,1,1,0.000,0.962
10.1186/s42055-023-00053-8,0.4408,5,0.125,0,1,0.195,0.885
10.1007/s44438-025-00010-2,0.4423,5,0.250,0,1,0.000,0.962
10.21567/adhyayan.v12i2.01,0.6258,5,0.125,1,1,0.119,0.885
10.3390/fuels6020030,0.4574,5,0.250,0,1,0.075,0.962
10.21203/rs.3.rs-115734/v1,0.5313,4,0.125,1,1,0.000,
10.12776/ams.v24i4.1138,0.4274,5,0.250,0,1,0.195,0.692
10.5194/egusphere-egu24-11508,0.5313,4,0.125,1,1,0.000,
10.1038/s41598-023-46188-8,0.7200,5,0.375,1,1,0.340,0.885
10.20944/preprints202502.0904.v1,0.2500,4,0.000,0,1,0.000,
10.14419/ijac.v9i1.31535,0.6115,5,0.250,1,1,0.000,0.808
10.53797/aseana.v2i2.1.2022,0.5000,4,0.000,1,1,0.000,
10.55640/ijrgse-v02i02-01,0.2500,4,0.000,0,1,0.000,
10.1055/s-0036-1590372,0.3708,5,0.125,1,0,0.075,0.654
10.5772/intechopen.1009318,0.5625,4,0.250,1,1,0.000,
10.3390/catal5042068,0.3189,4,0.125,0,1,0.151,
10.31227/osf.io/bsw8y,0.2500,4,0.000,0,1,0.000,
10.1038/nenergy.2016.124,0.0813,4,0.250,0,0,0.075,
10.35702/msci.10005,0.2061,5,0.125,0,0,0.175,0.731
10.3390/electricity4010003,0.3769,5,0.000,0,1,0.000,0.885
10.1002/9781118991978.hces125,0.4142,5,0.375,0,1,0.119,0.577
10.13052/dgaej2156-3306.2633,0.3096,5,0.125,0,1,0.000,0.423
10.3390/fermentation7030167,0.4805,5,0.250,0,1,0.345,0.808
10.3390/bios15080519,0.7173,5,0.625,1,1,0.000,0.962
10.21203/rs.3.rs-235501/v1,0.3438,4,0.375,0,1,0.000,
10.22236/j.bes/537772,0.3125,4,0.250,0,1,0.000,
10.22541/au.163254307.71555382/v1,0.2813,4,0.125,0,1,0.000,
10.1186/s12934-024-02374-5,0.6846,5,0.250,1,1,0.250,0.923
10.3390/microorganisms9010178,0.6451,4,0.250,1,1,0.331,
10.1038/s41598-019-45620-2,0.7169,5,0.500,1,1,0.354,0.731
